Fips,County,Topic,Year,Count,Crude Rate,State Count,State Crude Rate
55105,Rock,Emergency Department Visits,2004,788,50.73,24992,45.35
55105,Rock,Emergency Department Visits,2005,844,53.99,25532,46.07
55105,Rock,Emergency Department Visits,2006,785,49.67,23791,42.7
55105,Rock,Emergency Department Visits,2007,752,47.16,24155,43.12
55105,Rock,Emergency Department Visits,2008,804,50.19,24359,43.28
55105,Rock,Emergency Department Visits,2009,882,55.07,25168,44.51
55105,Rock,Emergency Department Visits,2010,687,42.88,22228,39.07
55105,Rock,Emergency Department Visits,2011,704,44,19549,34.24
55105,Rock,Emergency Department Visits,2012,896,55.91,20315,35.49
55105,Rock,Emergency Department Visits,2013,718,44.7,18640,32.46
55105,Rock,Emergency Department Visits,2014,922,57.2,21382,37.14
55105,Rock,Emergency Department Visits,2015,951,59.05,23843,41.4
55105,Rock,Emergency Department Visits,2016,794,49.21,20621,35.71
55105,Rock,Emergency Department Visits,2017,791,48.74,20348,35.12
55105,Rock,Emergency Department Visits,2018,725,44.53,19635,33.8
55105,Rock,Emergency Department Visits,2019,718,44.02,18986,32.6
55105,Rock,Emergency Department Visits,2020,440,26.87,12504,21.21
55105,Rock,Emergency Department Visits,2021,536,32.66,14703,25.01
55105,Rock,Emergency Department Visits,2022,518,31.62,15224,25.84
55105,Rock,Emergency Department Visits,2023,612,37.25,16690,28.24
55107,Rusk,Emergency Department Visits,2002,56,37.02,25844,47.45
55107,Rusk,Emergency Department Visits,2003,65,43.78,27025,49.34
55107,Rusk,Emergency Department Visits,2004,72,48.59,24992,45.35
55107,Rusk,Emergency Department Visits,2005,66,44.95,25532,46.07
55107,Rusk,Emergency Department Visits,2006,59,40.71,23791,42.7
55107,Rusk,Emergency Department Visits,2007,49,33.98,24155,43.12
55107,Rusk,Emergency Department Visits,2008,42,29.17,24359,43.28
55107,Rusk,Emergency Department Visits,2009,39,27.15,25168,44.51
55107,Rusk,Emergency Department Visits,2010,48,32.6,22228,39.07
55107,Rusk,Emergency Department Visits,2011,51,34.91,19549,34.24
55107,Rusk,Emergency Department Visits,2012,46,32.16,20315,35.49
55107,Rusk,Emergency Department Visits,2013,41,28.53,18640,32.46
55107,Rusk,Emergency Department Visits,2014,64,44.65,21382,37.14
55107,Rusk,Emergency Department Visits,2015,68,48.2,23843,41.4
55107,Rusk,Emergency Department Visits,2016,55,39.05,20621,35.71
55107,Rusk,Emergency Department Visits,2017,55,38.95,20348,35.12
55107,Rusk,Emergency Department Visits,2018,54,38.42,19635,33.8
55107,Rusk,Emergency Department Visits,2019,42,29.81,18986,32.6
55107,Rusk,Emergency Department Visits,2020,35,24.69,12504,21.21
55107,Rusk,Emergency Department Visits,2021,53,37.63,14703,25.01
55107,Rusk,Emergency Department Visits,2022,52,36.88,15224,25.84
55107,Rusk,Emergency Department Visits,2023,37,26.16,16690,28.24
55109,Saint Croix,Emergency Department Visits,2002,183,26.86,25844,47.45
55109,Saint Croix,Emergency Department Visits,2003,196,27.68,27025,49.34
55109,Saint Croix,Emergency Department Visits,2004,209,28.38,24992,45.35
55109,Saint Croix,Emergency Department Visits,2005,231,30.16,25532,46.07
55109,Saint Croix,Emergency Department Visits,2006,200,25.25,23791,42.7
55109,Saint Croix,Emergency Department Visits,2007,236,29.1,24155,43.12
55109,Saint Croix,Emergency Department Visits,2008,248,30.07,24359,43.28
55109,Saint Croix,Emergency Department Visits,2009,212,25.43,25168,44.51
55109,Saint Croix,Emergency Department Visits,2010,199,23.58,22228,39.07
55109,Saint Croix,Emergency Department Visits,2011,149,17.55,19549,34.24
55109,Saint Croix,Emergency Department Visits,2012,197,23.12,20315,35.49
55109,Saint Croix,Emergency Department Visits,2013,140,16.3,18640,32.46
55109,Saint Croix,Emergency Department Visits,2014,166,19.13,21382,37.14
55109,Saint Croix,Emergency Department Visits,2015,159,18.24,23843,41.4
55109,Saint Croix,Emergency Department Visits,2016,188,21.45,20621,35.71
55109,Saint Croix,Emergency Department Visits,2017,151,17.04,20348,35.12
55109,Saint Croix,Emergency Department Visits,2018,169,18.84,19635,33.8
55109,Saint Croix,Emergency Department Visits,2019,124,13.67,18986,32.6
55109,Saint Croix,Emergency Department Visits,2020,89,9.48,12504,21.21
55109,Saint Croix,Emergency Department Visits,2021,127,13.37,14703,25.01
55109,Saint Croix,Emergency Department Visits,2022,144,15.01,15224,25.84
55109,Saint Croix,Emergency Department Visits,2023,126,13.02,16690,28.24
55111,Sauk,Emergency Department Visits,2002,260,46.62,25844,47.45
55111,Sauk,Emergency Department Visits,2003,286,50.87,27025,49.34
55111,Sauk,Emergency Department Visits,2004,284,49.96,24992,45.35
55111,Sauk,Emergency Department Visits,2005,280,48.82,25532,46.07
55111,Sauk,Emergency Department Visits,2006,218,37.74,23791,42.7
55111,Sauk,Emergency Department Visits,2007,210,36,24155,43.12
55111,Sauk,Emergency Department Visits,2008,192,32.64,24359,43.28
55111,Sauk,Emergency Department Visits,2009,216,36.66,25168,44.51
55111,Sauk,Emergency Department Visits,2010,224,36.12,22228,39.07
55111,Sauk,Emergency Department Visits,2011,176,28.2,19549,34.24
55111,Sauk,Emergency Department Visits,2012,165,26.38,20315,35.49
55111,Sauk,Emergency Department Visits,2013,159,25.21,18640,32.46
55111,Sauk,Emergency Department Visits,2014,186,29.35,21382,37.14
55111,Sauk,Emergency Department Visits,2015,233,36.81,23843,41.4
55111,Sauk,Emergency Department Visits,2016,186,29.23,20621,35.71
55111,Sauk,Emergency Department Visits,2017,168,26.27,20348,35.12
55111,Sauk,Emergency Department Visits,2018,185,28.77,19635,33.8
55111,Sauk,Emergency Department Visits,2019,135,20.96,18986,32.6
55111,Sauk,Emergency Department Visits,2020,101,15.35,12504,21.21
55111,Sauk,Emergency Department Visits,2021,133,20.24,14703,25.01
55111,Sauk,Emergency Department Visits,2022,158,24.02,15224,25.84
55111,Sauk,Emergency Department Visits,2023,179,27.15,16690,28.24
55113,Sawyer,Emergency Department Visits,2002,62,37.66,25844,47.45
55113,Sawyer,Emergency Department Visits,2003,70,42.12,27025,49.34
55113,Sawyer,Emergency Department Visits,2004,76,45.5,24992,45.35
55113,Sawyer,Emergency Department Visits,2005,81,48.11,25532,46.07
55113,Sawyer,Emergency Department Visits,2006,79,46.89,23791,42.7
55113,Sawyer,Emergency Department Visits,2007,89,52.5,24155,43.12
55113,Sawyer,Emergency Department Visits,2008,79,46.55,24359,43.28
55113,Sawyer,Emergency Department Visits,2009,81,47.82,25168,44.51
55113,Sawyer,Emergency Department Visits,2010,96,57.97,22228,39.07
55113,Sawyer,Emergency Department Visits,2011,90,54.45,19549,34.24
55113,Sawyer,Emergency Department Visits,2012,91,55.02,20315,35.49
55113,Sawyer,Emergency Department Visits,2013,84,50.87,18640,32.46
55113,Sawyer,Emergency Department Visits,2014,113,68.75,21382,37.14
55113,Sawyer,Emergency Department Visits,2015,103,63.2,23843,41.4
55113,Sawyer,Emergency Department Visits,2016,60,36.75,20621,35.71
55113,Sawyer,Emergency Department Visits,2017,43,26.25,20348,35.12
55113,Sawyer,Emergency Department Visits,2018,45,27.37,19635,33.8
55113,Sawyer,Emergency Department Visits,2019,34,20.56,18986,32.6
55113,Sawyer,Emergency Department Visits,2020,23,12.69,12504,21.21
55113,Sawyer,Emergency Department Visits,2021,55,30.18,14703,25.01
55113,Sawyer,Emergency Department Visits,2022,47,25.38,15224,25.84
55113,Sawyer,Emergency Department Visits,2023,48,25.87,16690,28.24
55115,Shawano,Emergency Department Visits,2002,137,33.59,25844,47.45
55115,Shawano,Emergency Department Visits,2003,160,39.27,27025,49.34
55115,Shawano,Emergency Department Visits,2004,154,37.69,24992,45.35
55115,Shawano,Emergency Department Visits,2005,138,33.73,25532,46.07
55115,Shawano,Emergency Department Visits,2006,108,26.33,23791,42.7
55115,Shawano,Emergency Department Visits,2007,111,27,24155,43.12
55115,Shawano,Emergency Department Visits,2008,120,29.18,24359,43.28
55115,Shawano,Emergency Department Visits,2009,150,36.44,25168,44.51
55115,Shawano,Emergency Department Visits,2010,192,45.79,22228,39.07
55115,Shawano,Emergency Department Visits,2011,157,37.58,19549,34.24
55115,Shawano,Emergency Department Visits,2012,169,40.62,20315,35.49
55115,Shawano,Emergency Department Visits,2013,145,34.86,18640,32.46
55115,Shawano,Emergency Department Visits,2014,188,45.22,21382,37.14
55115,Shawano,Emergency Department Visits,2015,149,36.29,23843,41.4
55115,Shawano,Emergency Department Visits,2016,126,30.79,20621,35.71
55115,Shawano,Emergency Department Visits,2017,116,28.41,20348,35.12
55115,Shawano,Emergency Department Visits,2018,102,25.05,19635,33.8
55115,Shawano,Emergency Department Visits,2019,73,17.89,18986,32.6
55115,Shawano,Emergency Department Visits,2020,65,15.91,12504,21.21
55115,Shawano,Emergency Department Visits,2021,78,19.1,14703,25.01
55115,Shawano,Emergency Department Visits,2022,75,18.3,15224,25.84
55115,Shawano,Emergency Department Visits,2023,110,26.76,16690,28.24
55117,Sheboygan,Emergency Department Visits,2002,307,27.18,25844,47.45
55117,Sheboygan,Emergency Department Visits,2003,257,22.75,27025,49.34
55117,Sheboygan,Emergency Department Visits,2004,286,25.26,24992,45.35
55117,Sheboygan,Emergency Department Visits,2005,323,28.42,25532,46.07
55117,Sheboygan,Emergency Department Visits,2006,273,23.98,23791,42.7
55117,Sheboygan,Emergency Department Visits,2007,290,25.41,24155,43.12
55117,Sheboygan,Emergency Department Visits,2008,285,24.9,24359,43.28
55117,Sheboygan,Emergency Department Visits,2009,277,24.18,25168,44.51
55117,Sheboygan,Emergency Department Visits,2010,273,23.65,22228,39.07
55117,Sheboygan,Emergency Department Visits,2011,231,20.03,19549,34.24
55117,Sheboygan,Emergency Department Visits,2012,238,20.7,20315,35.49
55117,Sheboygan,Emergency Department Visits,2013,265,23.07,18640,32.46
55117,Sheboygan,Emergency Department Visits,2014,294,25.5,21382,37.14
55117,Sheboygan,Emergency Department Visits,2015,322,27.94,23843,41.4
55117,Sheboygan,Emergency Department Visits,2016,281,24.43,20621,35.71
55117,Sheboygan,Emergency Department Visits,2017,261,22.68,20348,35.12
55117,Sheboygan,Emergency Department Visits,2018,280,24.31,19635,33.8
55117,Sheboygan,Emergency Department Visits,2019,280,24.3,18986,32.6
55117,Sheboygan,Emergency Department Visits,2020,156,13.21,12504,21.21
55117,Sheboygan,Emergency Department Visits,2021,224,19.03,14703,25.01
55117,Sheboygan,Emergency Department Visits,2022,215,18.27,15224,25.84
55117,Sheboygan,Emergency Department Visits,2023,213,18.09,16690,28.24
55119,Taylor,Emergency Department Visits,2002,56,28.59,25844,47.45
55119,Taylor,Emergency Department Visits,2003,34,17.51,27025,49.34
55119,Taylor,Emergency Department Visits,2004,49,25.13,24992,45.35
55119,Taylor,Emergency Department Visits,2005,52,26.7,25532,46.07
55119,Taylor,Emergency Department Visits,2006,32,16.52,23791,42.7
55119,Taylor,Emergency Department Visits,2007,46,23.82,24155,43.12
55119,Taylor,Emergency Department Visits,2008,43,22.34,24359,43.28
55119,Taylor,Emergency Department Visits,2009,57,29.65,25168,44.51
55119,Taylor,Emergency Department Visits,2010,49,23.75,22228,39.07
55119,Taylor,Emergency Department Visits,2011,29,13.97,19549,34.24
55119,Taylor,Emergency Department Visits,2012,27,13.19,20315,35.49
55119,Taylor,Emergency Department Visits,2013,33,16.04,18640,32.46
55119,Taylor,Emergency Department Visits,2014,46,22.4,21382,37.14
55119,Taylor,Emergency Department Visits,2015,40,19.71,23843,41.4
55119,Taylor,Emergency Department Visits,2016,23,11.33,20621,35.71
55119,Taylor,Emergency Department Visits,2017,28,13.79,20348,35.12
55119,Taylor,Emergency Department Visits,2018,37,18.19,19635,33.8
55119,Taylor,Emergency Department Visits,2019,43,21.14,18986,32.6
55119,Taylor,Emergency Department Visits,2020,27,13.55,12504,21.21
55119,Taylor,Emergency Department Visits,2021,49,24.58,14703,25.01
55119,Taylor,Emergency Department Visits,2022,41,20.56,15224,25.84
55119,Taylor,Emergency Department Visits,2023,53,26.42,16690,28.24
55121,Trempealeau,Emergency Department Visits,2002,61,22.54,25844,47.45
55121,Trempealeau,Emergency Department Visits,2003,87,32.09,27025,49.34
55121,Trempealeau,Emergency Department Visits,2004,69,25.3,24992,45.35
55121,Trempealeau,Emergency Department Visits,2005,78,28.31,25532,46.07
55121,Trempealeau,Emergency Department Visits,2006,62,22.4,23791,42.7
55121,Trempealeau,Emergency Department Visits,2007,66,23.82,24155,43.12
55121,Trempealeau,Emergency Department Visits,2008,64,23.12,24359,43.28
55121,Trempealeau,Emergency Department Visits,2009,56,20.18,25168,44.51
55121,Trempealeau,Emergency Department Visits,2010,59,20.45,22228,39.07
55121,Trempealeau,Emergency Department Visits,2011,62,21.34,19549,34.24
55121,Trempealeau,Emergency Department Visits,2012,50,17.02,20315,35.49
55121,Trempealeau,Emergency Department Visits,2013,35,11.83,18640,32.46
55121,Trempealeau,Emergency Department Visits,2014,48,16.27,21382,37.14
55121,Trempealeau,Emergency Department Visits,2015,53,17.96,23843,41.4
55121,Trempealeau,Emergency Department Visits,2016,47,15.92,20621,35.71
55121,Trempealeau,Emergency Department Visits,2017,62,21.12,20348,35.12
55121,Trempealeau,Emergency Department Visits,2018,47,15.94,19635,33.8
55121,Trempealeau,Emergency Department Visits,2019,58,19.61,18986,32.6
55121,Trempealeau,Emergency Department Visits,2020,20,6.49,12504,21.21
55121,Trempealeau,Emergency Department Visits,2021,54,17.58,14703,25.01
55121,Trempealeau,Emergency Department Visits,2022,38,12.3,15224,25.84
55121,Trempealeau,Emergency Department Visits,2023,61,19.74,16690,28.24
55123,Vernon,Emergency Department Visits,2002,86,30.49,25844,47.45
55123,Vernon,Emergency Department Visits,2003,92,32.56,27025,49.34
55123,Vernon,Emergency Department Visits,2004,79,27.76,24992,45.35
55123,Vernon,Emergency Department Visits,2005,113,39.35,25532,46.07
55123,Vernon,Emergency Department Visits,2006,124,43,23791,42.7
55123,Vernon,Emergency Department Visits,2007,126,43.46,24155,43.12
55123,Vernon,Emergency Department Visits,2008,113,38.87,24359,43.28
55123,Vernon,Emergency Department Visits,2009,132,45.01,25168,44.51
55123,Vernon,Emergency Department Visits,2010,107,35.98,22228,39.07
55123,Vernon,Emergency Department Visits,2011,112,37.29,19549,34.24
55123,Vernon,Emergency Department Visits,2012,70,23.18,20315,35.49
55123,Vernon,Emergency Department Visits,2013,93,30.71,18640,32.46
55123,Vernon,Emergency Department Visits,2014,97,31.95,21382,37.14
55123,Vernon,Emergency Department Visits,2015,91,30.02,23843,41.4
55123,Vernon,Emergency Department Visits,2016,88,28.8,20621,35.71
55123,Vernon,Emergency Department Visits,2017,83,27.01,20348,35.12
55123,Vernon,Emergency Department Visits,2018,56,18.2,19635,33.8
55123,Vernon,Emergency Department Visits,2019,54,17.49,18986,32.6
55123,Vernon,Emergency Department Visits,2020,47,15.31,12504,21.21
55123,Vernon,Emergency Department Visits,2021,39,12.61,14703,25.01
55123,Vernon,Emergency Department Visits,2022,81,26.08,15224,25.84
55123,Vernon,Emergency Department Visits,2023,57,18.29,16690,28.24
55125,Vilas,Emergency Department Visits,2002,79,36.34,25844,47.45
55125,Vilas,Emergency Department Visits,2003,77,35.06,27025,49.34
55125,Vilas,Emergency Department Visits,2004,66,29.96,24992,45.35
55125,Vilas,Emergency Department Visits,2005,69,31.27,25532,46.07
55125,Vilas,Emergency Department Visits,2006,63,28.62,23791,42.7
55125,Vilas,Emergency Department Visits,2007,77,35.06,24155,43.12
55125,Vilas,Emergency Department Visits,2008,90,41.48,24359,43.28
55125,Vilas,Emergency Department Visits,2009,89,41.4,25168,44.51
55125,Vilas,Emergency Department Visits,2010,76,35.45,22228,39.07
55125,Vilas,Emergency Department Visits,2011,87,40.72,19549,34.24
55125,Vilas,Emergency Department Visits,2012,63,29.6,20315,35.49
55125,Vilas,Emergency Department Visits,2013,75,35.12,18640,32.46
55125,Vilas,Emergency Department Visits,2014,62,28.97,21382,37.14
55125,Vilas,Emergency Department Visits,2015,96,44.83,23843,41.4
55125,Vilas,Emergency Department Visits,2016,77,35.83,20621,35.71
55125,Vilas,Emergency Department Visits,2017,64,29.54,20348,35.12
55125,Vilas,Emergency Department Visits,2018,62,28.25,19635,33.8
55125,Vilas,Emergency Department Visits,2019,39,17.6,18986,32.6
55125,Vilas,Emergency Department Visits,2020,41,17.75,12504,21.21
55125,Vilas,Emergency Department Visits,2021,36,15.31,14703,25.01
55125,Vilas,Emergency Department Visits,2022,41,17.27,15224,25.84
55125,Vilas,Emergency Department Visits,2023,35,14.65,16690,28.24
55127,Walworth,Emergency Department Visits,2002,264,27.74,25844,47.45
55127,Walworth,Emergency Department Visits,2003,347,35.91,27025,49.34
