FIPS,COUNTY,TOPIC,YEAR,COUNT,CRUDERATE,ST_COUNT,ST_CRUDERATE
55099,Price,Emergency Department Visits,2014,133,128.66,21484,55.3
55099,Price,Emergency Department Visits,2015,99,96.42,23367,59.88
55099,Price,Emergency Department Visits,2016,94,92.27,26449,67.4
55099,Price,Emergency Department Visits,2017,106,104.66,29448,74.49
55099,Price,Emergency Department Visits,2018,80,79.03,26936,67.65
55099,Price,Emergency Department Visits,2019,107,105.3,26987,67.31
55099,Price,Emergency Department Visits,2020,69,64.62,17203,42.44
55099,Price,Emergency Department Visits,2021,90,83.53,17867,43.95
55099,Price,Emergency Department Visits,2022,83,76.24,19464,47.69
55101,Racine,Emergency Department Visits,2002,889,72.03,16086,45.51
55101,Racine,Emergency Department Visits,2003,831,66.85,16118,45.23
55101,Racine,Emergency Department Visits,2004,588,46.89,15446,42.95
55101,Racine,Emergency Department Visits,2005,674,53.19,17393,47.9
55101,Racine,Emergency Department Visits,2006,722,56.53,16394,44.74
55101,Racine,Emergency Department Visits,2007,833,64.69,17891,48.31
55101,Racine,Emergency Department Visits,2008,887,68.44,20578,55.03
55101,Racine,Emergency Department Visits,2009,771,59.14,19761,52.37
55101,Racine,Emergency Department Visits,2010,756,57.66,20144,52.96
55101,Racine,Emergency Department Visits,2011,667,50.83,21217,55.46
55101,Racine,Emergency Department Visits,2012,795,60.58,20725,53.9
55101,Racine,Emergency Department Visits,2013,738,56.12,20150,52.13
55101,Racine,Emergency Department Visits,2014,770,58.36,21484,55.3
55101,Racine,Emergency Department Visits,2015,905,68.51,23367,59.88
55101,Racine,Emergency Department Visits,2016,1156,87.16,26449,67.4
55101,Racine,Emergency Department Visits,2017,1226,91.71,29448,74.49
55101,Racine,Emergency Department Visits,2018,1132,84.26,26936,67.65
55101,Racine,Emergency Department Visits,2019,1204,89.32,26987,67.31
55101,Racine,Emergency Department Visits,2020,721,53.29,17203,42.44
55101,Racine,Emergency Department Visits,2021,698,51.64,17867,43.95
55101,Racine,Emergency Department Visits,2022,830,61.41,19464,47.69
55103,Richland,Emergency Department Visits,2002,70,58.45,16086,45.51
55103,Richland,Emergency Department Visits,2003,67,55.5,16118,45.23
55103,Richland,Emergency Department Visits,2004,54,44.24,15446,42.95
55103,Richland,Emergency Department Visits,2005,71,57.97,17393,47.9
55103,Richland,Emergency Department Visits,2006,54,43.69,16394,44.74
55103,Richland,Emergency Department Visits,2007,61,48.72,17891,48.31
55103,Richland,Emergency Department Visits,2008,79,63.23,20578,55.03
55103,Richland,Emergency Department Visits,2009,77,61.68,19761,52.37
55103,Richland,Emergency Department Visits,2010,80,64.2,20144,52.96
55103,Richland,Emergency Department Visits,2011,55,44.08,21217,55.46
55103,Richland,Emergency Department Visits,2012,59,47.59,20725,53.9
55103,Richland,Emergency Department Visits,2013,55,44.32,20150,52.13
55103,Richland,Emergency Department Visits,2014,71,57.29,21484,55.3
55103,Richland,Emergency Department Visits,2015,76,61.58,23367,59.88
55103,Richland,Emergency Department Visits,2016,81,65.29,26449,67.4
55103,Richland,Emergency Department Visits,2017,87,70.19,29448,74.49
55103,Richland,Emergency Department Visits,2018,117,94.45,26936,67.65
55103,Richland,Emergency Department Visits,2019,124,100.15,26987,67.31
55103,Richland,Emergency Department Visits,2020,67,54.29,17203,42.44
55103,Richland,Emergency Department Visits,2021,77,62.35,17867,43.95
55103,Richland,Emergency Department Visits,2022,98,79.55,19464,47.69
55105,Rock,Emergency Department Visits,2002,495,49.59,16086,45.51
55105,Rock,Emergency Department Visits,2003,572,57.01,16118,45.23
55105,Rock,Emergency Department Visits,2004,510,50.33,15446,42.95
55105,Rock,Emergency Department Visits,2005,583,56.91,17393,47.9
55105,Rock,Emergency Department Visits,2006,538,51.91,16394,44.74
55105,Rock,Emergency Department Visits,2007,549,52.37,17891,48.31
55105,Rock,Emergency Department Visits,2008,655,61.91,20578,55.03
55105,Rock,Emergency Department Visits,2009,577,54.39,19761,52.37
55105,Rock,Emergency Department Visits,2010,567,53.24,20144,52.96
55105,Rock,Emergency Department Visits,2011,650,60.79,21217,55.46
55105,Rock,Emergency Department Visits,2012,913,85.04,20725,53.9
55105,Rock,Emergency Department Visits,2013,1004,93.22,20150,52.13
55105,Rock,Emergency Department Visits,2014,1062,98.08,21484,55.3
55105,Rock,Emergency Department Visits,2015,1125,103.7,23367,59.88
55105,Rock,Emergency Department Visits,2016,1239,113.67,26449,67.4
55105,Rock,Emergency Department Visits,2017,1347,122.26,29448,74.49
55105,Rock,Emergency Department Visits,2018,1166,104.99,26936,67.65
55105,Rock,Emergency Department Visits,2019,1166,104.22,26987,67.31
55105,Rock,Emergency Department Visits,2020,756,67.21,17203,42.44
55105,Rock,Emergency Department Visits,2021,664,58.66,17867,43.95
55105,Rock,Emergency Department Visits,2022,804,70.82,19464,47.69
55107,Rusk,Emergency Department Visits,2002,78,75.6,16086,45.51
55107,Rusk,Emergency Department Visits,2003,61,59.16,16118,45.23
55107,Rusk,Emergency Department Visits,2004,61,58.82,15446,42.95
55107,Rusk,Emergency Department Visits,2005,69,66.53,17393,47.9
55107,Rusk,Emergency Department Visits,2006,66,63.76,16394,44.74
55107,Rusk,Emergency Department Visits,2007,86,82.45,17891,48.31
55107,Rusk,Emergency Department Visits,2008,83,79.09,20578,55.03
55107,Rusk,Emergency Department Visits,2009,105,99.89,19761,52.37
55107,Rusk,Emergency Department Visits,2010,89,84.49,20144,52.96
55107,Rusk,Emergency Department Visits,2011,79,75.41,21217,55.46
55107,Rusk,Emergency Department Visits,2012,101,98.31,20725,53.9
55107,Rusk,Emergency Department Visits,2013,99,95.83,20150,52.13
55107,Rusk,Emergency Department Visits,2014,91,88.27,21484,55.3
55107,Rusk,Emergency Department Visits,2015,117,114.85,23367,59.88
55107,Rusk,Emergency Department Visits,2016,142,139.41,26449,67.4
55107,Rusk,Emergency Department Visits,2017,177,173.19,29448,74.49
55107,Rusk,Emergency Department Visits,2018,145,141.05,26936,67.65
55107,Rusk,Emergency Department Visits,2019,154,149.38,26987,67.31
55107,Rusk,Emergency Department Visits,2020,123,118.57,17203,42.44
55107,Rusk,Emergency Department Visits,2021,107,103.29,17867,43.95
55107,Rusk,Emergency Department Visits,2022,133,127.19,19464,47.69
55109,Saint Croix,Emergency Department Visits,2002,102,23.15,16086,45.51
55109,Saint Croix,Emergency Department Visits,2003,102,22.22,16118,45.23
55109,Saint Croix,Emergency Department Visits,2004,127,26.51,15446,42.95
55109,Saint Croix,Emergency Department Visits,2005,144,28.84,17393,47.9
55109,Saint Croix,Emergency Department Visits,2006,163,31.45,16394,44.74
55109,Saint Croix,Emergency Department Visits,2007,176,33.05,17891,48.31
55109,Saint Croix,Emergency Department Visits,2008,179,32.88,20578,55.03
55109,Saint Croix,Emergency Department Visits,2009,182,32.92,19761,52.37
55109,Saint Croix,Emergency Department Visits,2010,156,27.92,20144,52.96
55109,Saint Croix,Emergency Department Visits,2011,200,35.59,21217,55.46
55109,Saint Croix,Emergency Department Visits,2012,221,39.09,20725,53.9
55109,Saint Croix,Emergency Department Visits,2013,196,34.38,20150,52.13
55109,Saint Croix,Emergency Department Visits,2014,206,35.7,21484,55.3
55109,Saint Croix,Emergency Department Visits,2015,237,40.72,23367,59.88
55109,Saint Croix,Emergency Department Visits,2016,219,37.3,26449,67.4
55109,Saint Croix,Emergency Department Visits,2017,249,41.75,29448,74.49
55109,Saint Croix,Emergency Department Visits,2018,198,32.57,26936,67.65
55109,Saint Croix,Emergency Department Visits,2019,215,34.84,26987,67.31
55109,Saint Croix,Emergency Department Visits,2020,145,22.68,17203,42.44
55109,Saint Croix,Emergency Department Visits,2021,183,28.1,17867,43.95
55109,Saint Croix,Emergency Department Visits,2022,193,29.14,19464,47.69
55111,Sauk,Emergency Department Visits,2002,179,47.64,16086,45.51
55111,Sauk,Emergency Department Visits,2003,174,45.55,16118,45.23
55111,Sauk,Emergency Department Visits,2004,139,35.76,15446,42.95
55111,Sauk,Emergency Department Visits,2005,220,55.62,17393,47.9
55111,Sauk,Emergency Department Visits,2006,178,44.3,16394,44.74
55111,Sauk,Emergency Department Visits,2007,164,40.05,17891,48.31
55111,Sauk,Emergency Department Visits,2008,196,47.01,20578,55.03
55111,Sauk,Emergency Department Visits,2009,197,46.82,19761,52.37
55111,Sauk,Emergency Department Visits,2010,255,59.82,20144,52.96
55111,Sauk,Emergency Department Visits,2011,258,60.19,21217,55.46
55111,Sauk,Emergency Department Visits,2012,228,52.87,20725,53.9
55111,Sauk,Emergency Department Visits,2013,240,55.25,20150,52.13
55111,Sauk,Emergency Department Visits,2014,247,56.67,21484,55.3
55111,Sauk,Emergency Department Visits,2015,276,62.84,23367,59.88
55111,Sauk,Emergency Department Visits,2016,331,75.02,26449,67.4
55111,Sauk,Emergency Department Visits,2017,443,99.65,29448,74.49
55111,Sauk,Emergency Department Visits,2018,394,87.94,26936,67.65
55111,Sauk,Emergency Department Visits,2019,408,90.52,26987,67.31
55111,Sauk,Emergency Department Visits,2020,228,49.55,17203,42.44
55111,Sauk,Emergency Department Visits,2021,276,59.84,17867,43.95
55111,Sauk,Emergency Department Visits,2022,294,63.33,19464,47.69
55113,Sawyer,Emergency Department Visits,2002,60,51.98,16086,45.51
55113,Sawyer,Emergency Department Visits,2003,49,42.11,16118,45.23
55113,Sawyer,Emergency Department Visits,2004,65,55.45,15446,42.95
55113,Sawyer,Emergency Department Visits,2005,64,53.84,17393,47.9
55113,Sawyer,Emergency Department Visits,2006,82,68.8,16394,44.74
55113,Sawyer,Emergency Department Visits,2007,77,64.27,17891,48.31
55113,Sawyer,Emergency Department Visits,2008,100,83.17,20578,55.03
55113,Sawyer,Emergency Department Visits,2009,103,85.61,19761,52.37
55113,Sawyer,Emergency Department Visits,2010,77,63.96,20144,52.96
55113,Sawyer,Emergency Department Visits,2011,94,77.8,21217,55.46
55113,Sawyer,Emergency Department Visits,2012,84,69.48,20725,53.9
55113,Sawyer,Emergency Department Visits,2013,113,93.73,20150,52.13
55113,Sawyer,Emergency Department Visits,2014,114,94.98,21484,55.3
55113,Sawyer,Emergency Department Visits,2015,89,74.27,23367,59.88
55113,Sawyer,Emergency Department Visits,2016,119,99.13,26449,67.4
55113,Sawyer,Emergency Department Visits,2017,128,105.87,29448,74.49
55113,Sawyer,Emergency Department Visits,2018,109,89.42,26936,67.65
55113,Sawyer,Emergency Department Visits,2019,125,101.14,26987,67.31
55113,Sawyer,Emergency Department Visits,2020,111,81.98,17203,42.44
55113,Sawyer,Emergency Department Visits,2021,101,73.51,17867,43.95
55113,Sawyer,Emergency Department Visits,2022,105,74.95,19464,47.69
55115,Shawano,Emergency Department Visits,2002,233,83.67,16086,45.51
55115,Shawano,Emergency Department Visits,2003,188,67.13,16118,45.23
55115,Shawano,Emergency Department Visits,2004,160,56.77,15446,42.95
55115,Shawano,Emergency Department Visits,2005,166,58.53,17393,47.9
55115,Shawano,Emergency Department Visits,2006,154,53.74,16394,44.74
55115,Shawano,Emergency Department Visits,2007,184,63.8,17891,48.31
55115,Shawano,Emergency Department Visits,2008,165,56.65,20578,55.03
55115,Shawano,Emergency Department Visits,2009,196,67.11,19761,52.37
55115,Shawano,Emergency Department Visits,2010,195,66.33,20144,52.96
55115,Shawano,Emergency Department Visits,2011,233,79.25,21217,55.46
55115,Shawano,Emergency Department Visits,2012,201,68.61,20725,53.9
55115,Shawano,Emergency Department Visits,2013,228,77.77,20150,52.13
55115,Shawano,Emergency Department Visits,2014,283,96.76,21484,55.3
55115,Shawano,Emergency Department Visits,2015,294,100.86,23367,59.88
55115,Shawano,Emergency Department Visits,2016,249,85.41,26449,67.4
55115,Shawano,Emergency Department Visits,2017,302,103.54,29448,74.49
55115,Shawano,Emergency Department Visits,2018,300,102.65,26936,67.65
55115,Shawano,Emergency Department Visits,2019,311,105.96,26987,67.31
55115,Shawano,Emergency Department Visits,2020,195,66.61,17203,42.44
55115,Shawano,Emergency Department Visits,2021,216,73.88,17867,43.95
55115,Shawano,Emergency Department Visits,2022,192,65.24,19464,47.69
55117,Sheboygan,Emergency Department Visits,2002,212,28.2,16086,45.51
55117,Sheboygan,Emergency Department Visits,2003,204,27,16118,45.23
55117,Sheboygan,Emergency Department Visits,2004,228,30,15446,42.95
55117,Sheboygan,Emergency Department Visits,2005,227,29.61,17393,47.9
55117,Sheboygan,Emergency Department Visits,2006,196,25.42,16394,44.74
55117,Sheboygan,Emergency Department Visits,2007,228,29.32,17891,48.31
55117,Sheboygan,Emergency Department Visits,2008,253,32.26,20578,55.03
55117,Sheboygan,Emergency Department Visits,2009,230,29.2,19761,52.37
55117,Sheboygan,Emergency Department Visits,2010,267,33.75,20144,52.96
55117,Sheboygan,Emergency Department Visits,2011,269,33.98,21217,55.46
55117,Sheboygan,Emergency Department Visits,2012,329,41.63,20725,53.9
55117,Sheboygan,Emergency Department Visits,2013,297,37.65,20150,52.13
55117,Sheboygan,Emergency Department Visits,2014,302,38.19,21484,55.3
55117,Sheboygan,Emergency Department Visits,2015,335,42.26,23367,59.88
55117,Sheboygan,Emergency Department Visits,2016,448,56.42,26449,67.4
55117,Sheboygan,Emergency Department Visits,2017,471,59.07,29448,74.49
55117,Sheboygan,Emergency Department Visits,2018,456,56.89,26936,67.65
55117,Sheboygan,Emergency Department Visits,2019,462,57.39,26987,67.31
55117,Sheboygan,Emergency Department Visits,2020,310,37.71,17203,42.44
55117,Sheboygan,Emergency Department Visits,2021,299,36.29,17867,43.95
55117,Sheboygan,Emergency Department Visits,2022,272,32.88,19464,47.69
55119,Taylor,Emergency Department Visits,2002,76,58.08,16086,45.51
55119,Taylor,Emergency Department Visits,2003,56,42.39,16118,45.23
55119,Taylor,Emergency Department Visits,2004,60,44.71,15446,42.95
55119,Taylor,Emergency Department Visits,2005,81,59.69,17393,47.9
55119,Taylor,Emergency Department Visits,2006,56,40.76,16394,44.74
55119,Taylor,Emergency Department Visits,2007,85,61.23,17891,48.31
55119,Taylor,Emergency Department Visits,2008,106,75.94,20578,55.03
55119,Taylor,Emergency Department Visits,2009,106,75.19,19761,52.37
55119,Taylor,Emergency Department Visits,2010,86,60.59,20144,52.96
55119,Taylor,Emergency Department Visits,2011,107,75.29,21217,55.46
55119,Taylor,Emergency Department Visits,2012,101,72.43,20725,53.9
55119,Taylor,Emergency Department Visits,2013,106,75.17,20150,52.13
55119,Taylor,Emergency Department Visits,2014,81,57.38,21484,55.3
55119,Taylor,Emergency Department Visits,2015,98,69.67,23367,59.88
55119,Taylor,Emergency Department Visits,2016,82,58.33,26449,67.4
55119,Taylor,Emergency Department Visits,2017,84,59.59,29448,74.49
55119,Taylor,Emergency Department Visits,2018,80,56.38,26936,67.65
55119,Taylor,Emergency Department Visits,2019,90,63.42,26987,67.31
55119,Taylor,Emergency Department Visits,2020,64,45.9,17203,42.44
55119,Taylor,Emergency Department Visits,2021,62,44.34,17867,43.95
55119,Taylor,Emergency Department Visits,2022,107,76.39,19464,47.69
55121,Trempealeau,Emergency Department Visits,2002,65,35.12,16086,45.51
55121,Trempealeau,Emergency Department Visits,2003,70,37.48,16118,45.23
55121,Trempealeau,Emergency Department Visits,2004,62,32.93,15446,42.95
55121,Trempealeau,Emergency Department Visits,2005,70,36.65,17393,47.9
55121,Trempealeau,Emergency Department Visits,2006,94,48.72,16394,44.74
55121,Trempealeau,Emergency Department Visits,2007,80,41.28,17891,48.31
55121,Trempealeau,Emergency Department Visits,2008,85,43.46,20578,55.03
55121,Trempealeau,Emergency Department Visits,2009,86,43.63,19761,52.37
55121,Trempealeau,Emergency Department Visits,2010,107,53.82,20144,52.96
55121,Trempealeau,Emergency Department Visits,2011,82,40.94,21217,55.46
55121,Trempealeau,Emergency Department Visits,2012,96,47.66,20725,53.9
55121,Trempealeau,Emergency Department Visits,2013,87,43.32,20150,52.13
55121,Trempealeau,Emergency Department Visits,2014,87,43.42,21484,55.3
55121,Trempealeau,Emergency Department Visits,2015,99,49.58,23367,59.88
55121,Trempealeau,Emergency Department Visits,2016,133,66.6,26449,67.4
55121,Trempealeau,Emergency Department Visits,2017,156,78.25,29448,74.49
55121,Trempealeau,Emergency Department Visits,2018,134,66.84,26936,67.65
55121,Trempealeau,Emergency Department Visits,2019,114,56.51,26987,67.31
55121,Trempealeau,Emergency Department Visits,2020,85,40.84,17203,42.44
55121,Trempealeau,Emergency Department Visits,2021,91,43.65,17867,43.95
55121,Trempealeau,Emergency Department Visits,2022,89,42.53,19464,47.69
